document_id,file_name,authority,instrument_label,citation,citation_uid,provision_type,number,depth,page_from,page_to,citation_ambiguous,amended,body_chars,heading
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (10)",sebi-lodr-regulations-62626bd8#1592,SUB_REGULATION,10,3,182,182,True,False,36,"Notices, resolutions, circulars, call letters or any other circulars etc. issued or"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (10)(a)",sebi-lodr-regulations-62626bd8#1593,CLAUSE,a,4,182,182,False,False,65,proceedings at all annual and extraordinary general meetings of the listed
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (10)(b)",sebi-lodr-regulations-62626bd8#1594,CLAUSE,b,4,182,182,False,False,49,amendments to its constitutional documents as soon as they have been
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (10)(b)(c)",sebi-lodr-regulations-62626bd8#1595,SUB_CLAUSE,c,5,182,182,False,False,33,compliance with requirements in home country or in other jurisdictions
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (10)(d)",sebi-lodr-regulations-62626bd8#1596,CLAUSE,d,4,182,182,False,False,156,"any merger, amalgamation, re-construction, reduction of capital, scheme"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (11)",sebi-lodr-regulations-62626bd8#1597,SUB_REGULATION,11,3,182,183,True,False,1625,any other information necessary to enable the IDR Holders to appraise the
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (1)",sebi-lodr-regulations-62626bd8#1598,SUB_REGULATION,1,3,183,183,True,False,219,any attachment or prohibitory orders restraining the listed entity from transferring
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (2)",sebi-lodr-regulations-62626bd8#1599,SUB_REGULATION,2,3,183,183,True,False,56,"any action that shall result in the redemption, conversion, cancellation, retirement"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (3)",sebi-lodr-regulations-62626bd8#1600,SUB_REGULATION,3,3,183,183,True,False,12,any action that shall affect adversely payment of interest on securitized debt
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (4)",sebi-lodr-regulations-62626bd8#1601,SUB_REGULATION,4,3,183,183,True,False,197,any change in the form or nature of any of its securitized debt instruments that are
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (5)",sebi-lodr-regulations-62626bd8#1602,SUB_REGULATION,5,3,183,183,True,False,142,expected default in timely payment of interest or redemption or repayment
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (6)",sebi-lodr-regulations-62626bd8#1603,SUB_REGULATION,6,3,183,183,True,False,38,"changes in the General Character or nature of business / activities, disruption of"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (7)",sebi-lodr-regulations-62626bd8#1604,SUB_REGULATION,7,3,183,183,True,False,0,revision in rating as a result of credit rating done periodically;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (8)",sebi-lodr-regulations-62626bd8#1605,SUB_REGULATION,8,3,183,183,True,False,48,delay/ default in payment of interest/principal amount to the investors for a period
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (9)",sebi-lodr-regulations-62626bd8#1606,SUB_REGULATION,9,3,183,183,True,True,684,any other change that shall affect the rights and obligations of the holders of
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (11)",sebi-lodr-regulations-62626bd8#1607,SUB_REGULATION,11,3,183,184,True,True,638,Disclosure about defaults in connection with servicing obligations undertaken by
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (1)",sebi-lodr-regulations-62626bd8#1608,SUB_REGULATION,1,3,184,184,True,False,7,any delay or expected delay in cash flows from the due date or pre- agreed date
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (2)",sebi-lodr-regulations-62626bd8#1609,SUB_REGULATION,2,3,184,184,True,False,0,any change in value of cash-flows as disclosed if any;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (3)",sebi-lodr-regulations-62626bd8#1610,SUB_REGULATION,3,3,184,184,True,False,0,any receipt of cash flow or expected cash flow along with quantum so received;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (4)",sebi-lodr-regulations-62626bd8#1611,SUB_REGULATION,4,3,184,184,True,False,0,any change in credit enhancement measures;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (5)",sebi-lodr-regulations-62626bd8#1612,SUB_REGULATION,5,3,184,184,True,False,35,periodic rating obtained from credit rating agency or any revision in the rating
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (6)",sebi-lodr-regulations-62626bd8#1613,SUB_REGULATION,6,3,184,184,True,False,0,periodic Net Asset Value;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (7)",sebi-lodr-regulations-62626bd8#1614,SUB_REGULATION,7,3,184,184,True,False,0,any proposal to change or change of credit rating agency or Valuer;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (8)",sebi-lodr-regulations-62626bd8#1615,SUB_REGULATION,8,3,184,184,True,False,23,any change in profile of the assets by way of accretion to or realisation of assets
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (9)",sebi-lodr-regulations-62626bd8#1616,SUB_REGULATION,9,3,184,184,True,False,0,any proposal for acquisition of assets including terms of acquisition;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (10)",sebi-lodr-regulations-62626bd8#1617,SUB_REGULATION,10,3,184,184,True,False,44,any expected non-realisation or non-realisation of the financial assets and
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (11)",sebi-lodr-regulations-62626bd8#1618,SUB_REGULATION,11,3,184,184,True,False,0,any change in nature of charge on the underlying assets.
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (12)",sebi-lodr-regulations-62626bd8#1619,SUB_REGULATION,12,3,184,184,False,False,44,any proposal to change or any change in terms of security receipts including
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (13)",sebi-lodr-regulations-62626bd8#1620,SUB_REGULATION,13,3,184,184,False,False,43,any proposal or action with respect to exercising call/put option (right to redeem)
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (14)",sebi-lodr-regulations-62626bd8#1621,SUB_REGULATION,14,3,184,184,False,False,0,any breach of covenant(s) under the terms of security receipts;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (15)",sebi-lodr-regulations-62626bd8#1622,SUB_REGULATION,15,3,184,184,False,False,18,any proposal or action for forfeiture of unclaimed cash flow or forfeiture of any
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (16)",sebi-lodr-regulations-62626bd8#1623,SUB_REGULATION,16,3,184,185,False,False,130,any change in resolution plan;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (17)",sebi-lodr-regulations-62626bd8#1624,SUB_REGULATION,17,3,185,185,False,False,0,any change in percentage holding of non-performing loans across other banks;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (18)",sebi-lodr-regulations-62626bd8#1625,SUB_REGULATION,18,3,185,185,False,False,63,"any change in the general character or nature of business / activities, disruption"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (19)",sebi-lodr-regulations-62626bd8#1626,SUB_REGULATION,19,3,185,185,False,False,31,any attachment or prohibitory orders restraining the listed entity from
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (20)",sebi-lodr-regulations-62626bd8#1627,SUB_REGULATION,20,3,185,185,False,False,80,initiation or status update with respect to reference to National Company Law
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (21)",sebi-lodr-regulations-62626bd8#1628,SUB_REGULATION,21,3,185,185,False,False,209,"intimation in advance of the meeting of its board of directors, at which the"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (22)",sebi-lodr-regulations-62626bd8#1629,SUB_REGULATION,22,3,185,185,False,False,32,fraud or defaults by sponsor or key managerial personnel or arrest of key
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (23)",sebi-lodr-regulations-62626bd8#1630,SUB_REGULATION,23,3,185,185,False,False,116,"change in directors, key managerial personnel (Managing Director, Chief"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (24)",sebi-lodr-regulations-62626bd8#1631,SUB_REGULATION,24,3,185,185,False,False,195,"in addition to the above, the listed entity shall provide all such disclosures to the"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule III Part C (25)",sebi-lodr-regulations-62626bd8#1632,SUB_REGULATION,25,3,185,185,False,False,153,"in case where an event occurs or an information is available with the listed entity,"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV",sebi-lodr-regulations-62626bd8#1633,SCHEDULE,IV,0,185,189,True,True,2109,
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)",sebi-lodr-regulations-62626bd8#1634,CLAUSE,i,4,186,189,False,False,0,how the modified opinion(s) or other reservation(s) has been resolved; or
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(ii)",sebi-lodr-regulations-62626bd8#1635,SUB_CLAUSE,ii,5,186,187,True,False,1809,"if the same has not been resolved, the reason thereof and the steps which"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(ii) proviso",sebi-lodr-regulations-62626bd8#1636,PROVISO,,6,187,187,False,False,402,Provided that the tax expense shall be allocated between the said new line of business
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(i)",sebi-lodr-regulations-62626bd8#1637,SUB_CLAUSE,i,5,187,187,True,False,21,details of amount raised i.e. proceeds of any issue of shares or debentures made
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(ii)",sebi-lodr-regulations-62626bd8#1638,SUB_CLAUSE,ii,5,187,187,True,False,0,the portions thereof which is utilized and that remaining unutilized;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(iii)",sebi-lodr-regulations-62626bd8#1639,SUB_CLAUSE,iii,5,187,187,False,False,0,the details of investment made pending utilisation ;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(iv)",sebi-lodr-regulations-62626bd8#1640,SUB_CLAUSE,iv,5,187,187,False,False,0,brief description of the project which is pending completion;
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(v)",sebi-lodr-regulations-62626bd8#1641,SUB_CLAUSE,v,5,187,187,False,False,0,status of the project and
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(vi)",sebi-lodr-regulations-62626bd8#1642,SUB_CLAUSE,vi,5,187,187,False,False,11,expected date of commencement of commercial production or commercial
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(vi) proviso",sebi-lodr-regulations-62626bd8#1643,PROVISO,,6,187,187,False,False,1409,Provided that the details mentioned above shall be approved by the board of directors
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(i)",sebi-lodr-regulations-62626bd8#1644,SUB_CLAUSE,i,5,187,187,True,False,130,amount of dividend distributed or proposed for distribution per share; the
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (i)(ii)",sebi-lodr-regulations-62626bd8#1645,SUB_CLAUSE,ii,5,187,189,True,False,836,where dividend is paid or proposed to be paid pro-rata for shares allotted during
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV",sebi-lodr-regulations-62626bd8#1646,SCHEDULE,IV,0,189,191,True,False,260,: PART B: PREPARTION AND DISCLSOURES IN FINANCIAL
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (1)",sebi-lodr-regulations-62626bd8#1647,SUB_REGULATION,1,3,189,189,True,False,140,"Financial results may be given on annual, half yearly and/or quarterly basis, as"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (1)",sebi-lodr-regulations-62626bd8#1648,SUB_REGULATION,1,3,189,189,True,False,74,The listed entity may prepare and disclose its financial results in accordance with
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (2)",sebi-lodr-regulations-62626bd8#1649,SUB_REGULATION,2,3,189,189,True,False,148,In case the listed entity prepares and discloses the financial results as per US
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (3)",sebi-lodr-regulations-62626bd8#1650,SUB_REGULATION,3,3,189,189,True,False,83,"If financial results are prepared in accordance with IFRS, then listed entity shall"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (4)",sebi-lodr-regulations-62626bd8#1651,SUB_REGULATION,4,3,189,189,True,False,83,If the listed entity is shifting from IFRS to US GAAP or vice versa then the
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (5)",sebi-lodr-regulations-62626bd8#1652,SUB_REGULATION,5,3,189,189,True,False,43,The Accounting / Reporting Standard followed for any interim results shall be
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (6)",sebi-lodr-regulations-62626bd8#1653,SUB_REGULATION,6,3,189,189,False,False,280,The financial results so submitted shall be based on the same set of accounting
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (1)",sebi-lodr-regulations-62626bd8#1654,SUB_REGULATION,1,3,189,189,True,False,282,In case the listed entity prepares and discloses the financial results as per Indian
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (2)",sebi-lodr-regulations-62626bd8#1655,SUB_REGULATION,2,3,189,190,True,False,453,In case the listed entity prepares and discloses the financial results as per US
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (1)",sebi-lodr-regulations-62626bd8#1656,SUB_REGULATION,1,3,190,190,True,False,268,The listed entity shall disclose the audit qualification(s) or any other audit
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (2)",sebi-lodr-regulations-62626bd8#1657,SUB_REGULATION,2,3,190,190,True,False,0,Format
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (2)(a)",sebi-lodr-regulations-62626bd8#1658,CLAUSE,a,4,190,190,False,False,111,"The listed entity shall ensure that, if Indian GAAP is followed in preparation"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (2)(b)",sebi-lodr-regulations-62626bd8#1659,CLAUSE,b,4,190,190,False,False,113,"In case if Indian GAAP is not followed, the format of such disclosure shall"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (3)",sebi-lodr-regulations-62626bd8#1660,SUB_REGULATION,3,3,190,190,True,False,130,The listed entity shall make disclosures of its financial information in its functional
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (4)",sebi-lodr-regulations-62626bd8#1661,SUB_REGULATION,4,3,190,190,True,False,224,The listed entity shall provide convenient translation into Indian Rupees of the
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule IV (5)",sebi-lodr-regulations-62626bd8#1662,SUB_REGULATION,5,3,190,191,True,False,79,The listed entity shall provide convenient translations in English and other notes
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V",sebi-lodr-regulations-62626bd8#1663,SCHEDULE,V,0,191,198,False,False,133,: ANNUAL REPORT
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1",sebi-lodr-regulations-62626bd8#1664,PARAGRAPH,1,2,191,191,True,True,86,The listed entity 759[which has listed its non-convertible securities] shall make
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 2",sebi-lodr-regulations-62626bd8#1665,PARAGRAPH,2,2,191,191,True,True,1230,The disclosure requirements shall be as follows:
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1",sebi-lodr-regulations-62626bd8#1666,PARAGRAPH,1,2,191,192,True,False,44,This section shall include discussion on the following matters within the limits set
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(a)",sebi-lodr-regulations-62626bd8#1667,CLAUSE,a,4,191,191,False,False,0,Industry structure and developments.
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(b)",sebi-lodr-regulations-62626bd8#1668,CLAUSE,b,4,191,191,False,False,0,Opportunities and Threats.
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(b)(c)",sebi-lodr-regulations-62626bd8#1669,SUB_CLAUSE,c,5,191,191,False,False,0,Segment-wise or product-wise performance.
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(d)",sebi-lodr-regulations-62626bd8#1670,CLAUSE,d,4,191,192,False,False,535,Outlook
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(e)",sebi-lodr-regulations-62626bd8#1671,CLAUSE,e,4,192,192,False,False,0,Risks and concerns.
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(f)",sebi-lodr-regulations-62626bd8#1672,CLAUSE,f,4,192,192,False,False,0,Internal control systems and their adequacy.
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(g)",sebi-lodr-regulations-62626bd8#1673,CLAUSE,g,4,192,192,False,False,0,Discussion on financial performance with respect to operational performance.
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(h)",sebi-lodr-regulations-62626bd8#1674,CLAUSE,h,4,192,192,False,True,238,"Material developments in Human Resources / Industrial Relations front,"
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(h)(i)",sebi-lodr-regulations-62626bd8#1675,SUB_CLAUSE,i,5,192,192,False,False,0,Debtors Turnover
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(h)(ii)",sebi-lodr-regulations-62626bd8#1676,SUB_CLAUSE,ii,5,192,192,False,False,0,Inventory Turnover
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(h)(iii)",sebi-lodr-regulations-62626bd8#1677,SUB_CLAUSE,iii,5,192,192,False,False,0,Interest Coverage Ratio
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(h)(iv)",sebi-lodr-regulations-62626bd8#1678,SUB_CLAUSE,iv,5,192,192,False,False,0,Current Ratio
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(h)(v)",sebi-lodr-regulations-62626bd8#1679,SUB_CLAUSE,v,5,192,192,False,False,0,Debt Equity Ratio
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(h)(vi)",sebi-lodr-regulations-62626bd8#1680,SUB_CLAUSE,vi,5,192,192,False,False,80,Operating Profit Margin (%)
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 1(j)",sebi-lodr-regulations-62626bd8#1681,CLAUSE,j,4,192,192,False,False,67,details of any change in Return on Net Worth as compared to the immediately
sebi-lodr-regulations-62626bd8,SEBI LODR Regulations.pdf,SEBI,"SEBI (LODR) Regulations, 2015","SEBI (LODR) Regulations, 2015 Schedule V para 2",sebi-lodr-regulations-62626bd8#1682,PARAGRAPH,2,2,192,198,True,False,513,Disclosure of Accounting Treatment:
